TimeID,Precipitationmm,Events,Conditions,WindDirDegrees
2583,0.08,Rain,Light Rain,50
2584,0,Normal,Overcast,10
2585,0,Normal,Overcast,20
2586,0,Normal,Overcast,30
2587,0,Normal,Overcast,30
2588,0,Normal,Overcast,10
2589,0,Normal,Overcast,0
2590,0,Normal,Overcast,20
2591,0,Normal,Overcast,20
2592,0,Normal,Overcast,360
2593,0,Normal,Overcast,40
2594,0,Normal,Overcast,30
2595,0,Normal,Overcast,0
2596,0,Normal,Overcast,20
2597,0,Normal,Clear,30
2598,0,Normal,Clear,40
2599,0,Normal,Clear,40
2600,0,Normal,Clear,30
2601,0,Normal,Clear,40
2602,0,Normal,Clear,50
2603,0,Normal,Clear,340
2604,0,Normal,Clear,0
2605,0,Normal,Clear,20
2606,0,Normal,Clear,300
2607,0,Normal,Clear,0
2608,0,Normal,Clear,0
2609,0,Normal,Clear,0
2610,0,Normal,Clear,0
2611,0,Normal,Clear,0
2612,0,Normal,Clear,310
2613,0,Normal,Clear,0
2614,0,Normal,Clear,0
2615,0,Normal,Clear,0
2616,0,Normal,Clear,0
2617,0,Normal,Clear,40
2618,0,Normal,Clear,40
2619,0,Normal,Clear,20
2620,0,Normal,Clear,0
2621,0,Normal,Clear,300
2622,0,Normal,Clear,0
2623,0,Normal,Clear,0
2624,0,Normal,Clear,170
2625,0,Normal,Clear,0
2626,0,Normal,Clear,0
2627,0,Normal,Clear,0
2628,0,Normal,Partly Cloudy,0
2629,0,Normal,Mostly Cloudy,0
2630,0,Normal,Mostly Cloudy,180
2631,0,Normal,Clear,180
2632,0,Normal,Clear,180
2633,0,Normal,Clear,180
2634,0,Normal,Clear,0
2635,0,Normal,Clear,0
2636,0,Normal,Clear,0
2637,0,Normal,Clear,0
2638,0,Normal,Overcast,170
2639,0,Normal,Overcast,160
2640,0,Normal,Overcast,160
2641,0,Normal,Clear,150
2642,0,Normal,Scattered Clouds,0
2643,0,Normal,Partly Cloudy,0
2644,0,Normal,Scattered Clouds,0
2645,0,Normal,Clear,180
2646,0,Normal,Mostly Cloudy,0
2647,0,Normal,Partly Cloudy,190
2648,0,Normal,Mostly Cloudy,160
2649,0,Normal,Overcast,0
2650,0,Rain,Light Rain,170
2651,0.08,Normal,Overcast,0
2652,0.01,Normal,Overcast,180
2653,0,Normal,Overcast,200
2654,0,Normal,Overcast,250
2655,0,Normal,Mostly Cloudy,250
2656,0,Normal,Scattered Clouds,0
2657,0,Normal,Clear,0
2658,0,Normal,Clear,0
2659,0,Normal,Overcast,0
2660,0,Normal,Partly Cloudy,230
2661,0,Normal,Clear,270
2662,0,Normal,Clear,0
2663,0,Normal,Clear,250
2664,0,Normal,Clear,260
2665,0,Normal,Overcast,250
2666,0,Normal,Clear,0
2667,0,Normal,Clear,0
2668,0,Normal,Overcast,300
2669,0,Normal,Clear,250
2670,0,Normal,Mostly Cloudy,0
2671,0,Normal,Overcast,260
2672,0.01,Normal,Overcast,280
2673,0,Normal,Overcast,0
2674,0,Normal,Overcast,260
2675,0,Normal,Overcast,270
2676,0,Normal,Mostly Cloudy,280
2677,0,Normal,Overcast,300
2678,0,Normal,Overcast,0
2679,0,Normal,Overcast,300
2680,0,Normal,Overcast,0
2681,0,Normal,Overcast,290
2682,0,Normal,Clear,300
2683,0,Normal,Clear,270
2684,0,Normal,Clear,0
2685,0,Normal,Clear,0
2686,0,Normal,Clear,0
2687,0,Normal,Clear,0
2688,0,Normal,Clear,40
2689,0,Normal,Partly Cloudy,0
2690,0,Normal,Partly Cloudy,40
2691,0,Normal,Clear,0
2692,0,Normal,Clear,130
2693,0,Normal,Overcast,0
2694,0,Normal,Mostly Cloudy,60
2695,0,Normal,Overcast,70
2696,0,Normal,Overcast,70
2697,0,Rain,Light Rain,0
2698,0.04,Rain,Light Rain,50
2699,0.02,Rain,Light Rain,60
2700,0.03,Rain,Light Rain,0
2701,0.01,Normal,Overcast,0
2702,0.01,Normal,Overcast,20
2703,0,Normal,Overcast,300
2704,0,Normal,Overcast,310
2705,0,Normal,Overcast,0
2706,0,Normal,Overcast,300
2707,0,Normal,Overcast,0
2708,0,Normal,Partly Cloudy,310
2709,0,Normal,Clear,0
2710,0,Normal,Partly Cloudy,0
2711,0,Normal,Clear,0
2712,0,Normal,Clear,0
2713,0,Normal,Clear,0
2714,0,Normal,Clear,0
2715,0,Normal,Clear,0
2716,0,Normal,Clear,0
2717,0,Normal,Clear,0
2718,0,Normal,Clear,0
2719,0,Normal,Clear,0
2720,0,Normal,Clear,0
2721,0,Normal,Clear,0
2722,0,Normal,Clear,0
2723,0,Normal,Clear,280
2724,0,Normal,Clear,0
2725,0,Normal,Clear,0
2726,0,Normal,Clear,0
2727,0,Normal,Clear,0
2728,0,Normal,Clear,170
2729,0,Normal,Clear,260
2730,0,Normal,Overcast,0
2731,0,Normal,Overcast,0
2732,0,Normal,Overcast,0
2733,0,Normal,Overcast,0
2734,0,Normal,Overcast,0
2735,0,Normal,Overcast,190
2736,0,Normal,Overcast,180
2737,0,Normal,Overcast,0
2738,0,Normal,Overcast,0
2739,0,Normal,Overcast,0
2740,0,Normal,Overcast,190
2741,0,Normal,Overcast,240
2742,0,Normal,Overcast,200
2743,0,Normal,Overcast,230
2744,0,Normal,Overcast,220
2745,0,Normal,Overcast,0
2746,0,Normal,Scattered Clouds,250
2747,0,Normal,Clear,170
2748,0,Normal,Clear,180
2749,0,Normal,Clear,0
2750,0,Rain,Light Rain,170
2751,0,Rain,Light Rain,150
2752,0.01,Normal,Mostly Cloudy,0
2753,0,Normal,Mostly Cloudy,170
2754,0,Normal,Clear,170
2755,0,Normal,Clear,0
2756,0,Normal,Clear,170
2757,0,Normal,Clear,170
2758,0,Normal,Clear,170
2759,0,Normal,Clear,160
2760,0,Normal,Scattered Clouds,0
2761,0,Normal,Clear,0
2762,0.01,Rain,Light Rain,0
2763,0,Normal,Overcast,0
2764,0.02,Rain,Light Rain,0
2765,0.09,Rain,Light Rain,0
2766,0.06,Rain,Light Rain,0
2767,0.02,Normal,Overcast,0
2768,0,Rain,Light Rain,300
2769,0,Normal,Overcast,300
2770,0,Normal,Overcast,300
2771,0,Normal,Clear,320
2772,0,Normal,Clear,0
2773,0,Normal,Clear,0
2774,0,Normal,Clear,310
2775,0,Normal,Clear,360
2776,0,Normal,Clear,0
2777,0,Normal,Clear,0
2778,0,Normal,Clear,0
2779,0,Normal,Clear,0
2780,0,Normal,Clear,30
2781,0,Normal,Clear,0
2782,0,Normal,Clear,0
2783,0,Normal,Clear,0
2784,0,Normal,Clear,0
2785,0,Normal,Clear,360
2786,0,Normal,Clear,0
2787,0,Normal,Clear,0
2788,0,Normal,Clear,0
2789,0,Normal,Clear,60
2790,0,Normal,Clear,20
2791,0,Normal,Clear,50
2792,0,Normal,Clear,0
2793,0,Normal,Clear,60
2794,0,Normal,Clear,0
2795,0,Normal,Clear,0
2796,0,Normal,Clear,0
2797,0,Normal,Clear,330
2798,0,Normal,Clear,0
2799,0,Normal,Clear,0
2800,0,Normal,Clear,180
2801,0,Normal,Clear,0
2802,0,Normal,Clear,310
2803,0,Normal,Partly Cloudy,290
2804,0,Normal,Clear,300
2805,0,Normal,Clear,0
2806,0,Normal,Clear,0
2807,0,Normal,Clear,0
2808,0,Normal,Overcast,40
2809,0,Normal,Overcast,60
2810,0,Normal,Clear,60
2811,0,Normal,Scattered Clouds,50
2812,0,Normal,Clear,60
2813,0,Normal,Clear,70
2814,0,Normal,Clear,70
2815,0,Normal,Clear,160
2816,0,Normal,Clear,40
2817,0,Normal,Clear,0
2818,0,Normal,Clear,0
2819,0,Normal,Clear,0
2820,0,Normal,Clear,150
2821,0,Normal,Clear,180
2822,0,Normal,Clear,150
2823,0,Normal,Clear,170
2824,0,Normal,Clear,0
2825,0,Normal,Clear,0
2826,0,Normal,Clear,0
2827,0,Normal,Clear,160
2828,0,Normal,Clear,0
2829,0,Normal,Clear,290
2830,0,Normal,Clear,310
2831,0,Normal,Clear,0
2832,0,Normal,Clear,40
2833,0,Normal,Clear,0
2834,0,Normal,Clear,60
2835,0,Normal,Clear,60
2836,0,Normal,Clear,60
2837,0,Normal,Clear,60
2838,0,Normal,Clear,60
2839,0,Normal,Clear,0
2840,0,Normal,Clear,0
2841,0,Normal,Clear,0
2842,0,Normal,Clear,0
2843,0,Normal,Clear,0
2844,0,Normal,Clear,0
2845,0,Normal,Clear,0
2846,0,Normal,Clear,170
2847,0,Normal,Clear,150
2848,0,Normal,Clear,0
2849,0,Normal,Clear,170
2850,0,Normal,Clear,0
2851,0,Normal,Clear,50
2852,0,Normal,Clear,50
2853,0,Normal,Clear,0
2854,0,Normal,Clear,0
2855,0,Normal,Clear,70
2856,0,Normal,Clear,40
2857,0,Normal,Clear,50
2858,0,Normal,Clear,60
2859,0,Normal,Clear,70
2860,0,Normal,Clear,60
2861,0,Normal,Clear,0
2862,0,Normal,Clear,0
2863,0,Normal,Clear,0
2864,0,Normal,Clear,0
2865,0,Normal,Clear,0
2866,0,Normal,Clear,0
2867,0,Normal,Clear,70
2868,0,Normal,Clear,70
2869,0,Normal,Clear,180
2870,0,Normal,Clear,180
2871,0,Normal,Clear,0
2872,0,Normal,Clear,0
2873,0,Normal,Clear,0
2874,0,Normal,Clear,0
2875,0,Normal,Clear,300
2876,0,Normal,Clear,300
2877,0,Normal,Clear,310
2878,0,Normal,Clear,0
2879,0,Normal,Clear,0
2880,0,Normal,Clear,0
2881,0,Normal,Clear,0
2882,0,Normal,Clear,0
2883,0,Normal,Clear,0
2884,0,Normal,Clear,60
2885,0,Normal,Clear,70
2886,0,Normal,Clear,270
2887,0,Normal,Clear,0
2888,0,Normal,Clear,0
2889,0,Normal,Clear,0
2890,0,Normal,Clear,0
2891,0,Normal,Clear,190
2892,0,Normal,Clear,180
2893,0,Normal,Clear,160
2894,0,Normal,Clear,160
2895,0,Normal,Clear,0
2896,0,Normal,Clear,0
2897,0,Normal,Clear,0
2898,0,Normal,Clear,40
2899,0,Normal,Clear,0
2900,0,Normal,Clear,0
2901,0,Normal,Clear,290
2902,0,Normal,Clear,60
2903,0,Normal,Clear,0
2904,0,Normal,Clear,0
2905,0,Normal,Clear,0
2906,0,Normal,Clear,0
2907,0,Normal,Clear,0
2908,0,Normal,Clear,60
2909,0,Normal,Clear,0
2910,0,Normal,Clear,0
2911,0,Normal,Clear,0
2912,0,Normal,Clear,0
2913,0,Normal,Clear,0
2914,0,Normal,Clear,180
2915,0,Normal,Clear,180
2916,0,Normal,Clear,0
2917,0,Normal,Clear,190
2918,0,Normal,Clear,0
2919,0,Normal,Clear,0
2920,0,Normal,Clear,280
2921,0,Normal,Clear,250
2922,0,Normal,Clear,250
2923,0,Normal,Clear,0
2924,0,Normal,Clear,0
2925,0,Normal,Clear,260
2926,0,Normal,Clear,0
2927,0,Normal,Scattered Clouds,270
2928,0,Normal,Mostly Cloudy,270
2929,0,Normal,Clear,290
2930,0,Normal,Clear,0
2931,0,Normal,Partly Cloudy,40
2932,0,Normal,Scattered Clouds,40
2933,0,Normal,Clear,50
2934,0,Normal,Clear,40
2935,0,Normal,Clear,40
2936,0,Normal,Clear,50
2937,0,Normal,Clear,340
2938,0,Normal,Clear,0
2939,0,Normal,Clear,340
2940,0,Normal,Clear,10
2941,0,Normal,Clear,0
2942,0,Normal,Clear,360
2943,0,Normal,Clear,0
2944,0,Normal,Clear,0
2945,0,Normal,Clear,0
2946,0,Normal,Clear,0
2947,0,Normal,Clear,0
2948,0,Normal,Clear,0
2949,0,Normal,Clear,300
2950,0,Normal,Clear,0
2951,0,Normal,Clear,0
2952,0,Normal,Clear,350
2953,0,Normal,Clear,40
2954,0,Normal,Clear,30
2955,0,Normal,Clear,30
2956,0,Normal,Clear,0
2957,0,Normal,Clear,20
2958,0,Normal,Clear,0
2959,0,Normal,Clear,70
2960,0,Normal,Clear,340
2961,0,Normal,Clear,0
2962,0,Normal,Clear,0
2963,0,Normal,Clear,0
2964,0,Normal,Clear,0
2965,0,Normal,Clear,200
2966,0,Normal,Clear,0
2967,0,Normal,Clear,0
2968,0,Normal,Clear,0
2969,0,Normal,Clear,220
2970,0,Normal,Clear,0
2971,0,Normal,Clear,0
2972,0,Normal,Clear,0
2973,0,Normal,Clear,240
2974,0,Normal,Clear,0
2975,0,Normal,Clear,0
2976,0,Normal,Clear,0
2977,0,Normal,Clear,0
2978,0,Normal,Clear,0
2979,0,Normal,Clear,260
2980,0,Normal,Clear,0
2981,0,Normal,Clear,0
2982,0,Normal,Clear,180
2983,0,Normal,Clear,0
2984,0,Normal,Clear,0
2985,0,Normal,Clear,160
2986,0,Normal,Clear,160
2987,0,Normal,Clear,0
2988,0,Normal,Clear,0
2989,0,Normal,Clear,0
2990,0,Normal,Clear,0
2991,0,Normal,Clear,0
2992,0,Normal,Clear,0
2993,0,Normal,Clear,260
2994,0,Normal,Partly Cloudy,0
2995,0,Normal,Partly Cloudy,280
2996,0,Normal,Clear,0
2997,0,Normal,Clear,0
2998,0,Normal,Clear,0
2999,0,Normal,Clear,0
3000,0,Normal,Clear,260
3001,0,Normal,Clear,0
3002,0,Normal,Clear,0
3003,0,Normal,Clear,0
3004,0,Normal,Clear,200
3005,0,Normal,Clear,0
3006,0,Normal,Clear,0
3007,0,Normal,Clear,160
3008,0,Normal,Clear,0
3009,0,Normal,Clear,0
3010,0,Normal,Clear,0
3011,0,Normal,Mostly Cloudy,0
3012,0,Normal,Mostly Cloudy,0
3013,0,Normal,Overcast,0
3014,0,Normal,Overcast,0
3015,0,Normal,Partly Cloudy,0
3016,0,Normal,Mostly Cloudy,0
3017,0,Rain,Light Rain,0
3018,0.05,Rain,Light Rain,0
3019,0.01,Rain,Light Rain,0
3020,0.08,Rain,Light Rain,0
3021,0,Rain,Light Rain,0
3022,0.01,Normal,Overcast,0
3023,0,Normal,Overcast,0
3024,0,Rain,Light Rain,0
3025,0.01,Rain,Light Rain,0
3026,0,Normal,Overcast,0
3027,0,Normal,Overcast,0
3028,0,Normal,Scattered Clouds,0
3029,0,Normal,Mostly Cloudy,20
3030,0,Normal,Partly Cloudy,340
3031,0,Normal,Clear,50
3032,0,Normal,Mostly Cloudy,40
3033,0,Normal,Partly Cloudy,50
3034,0,Normal,Clear,20
3035,0,Normal,Partly Cloudy,40
3036,0,Normal,Clear,30
3037,0,Normal,Clear,40
3038,0,Normal,Clear,0
3039,0,Normal,Clear,10
3040,0,Normal,Clear,10
3041,0,Normal,Clear,30
3042,0,Normal,Clear,20
3043,0,Normal,Clear,30
3044,0,Normal,Clear,40
3045,0,Normal,Clear,50
3046,0,Normal,Clear,50
3047,0,Normal,Clear,40
3048,0,Normal,Clear,350
3049,0,Normal,Clear,0
3050,0,Normal,Clear,350
3051,0,Normal,Clear,50
3052,0,Normal,Clear,0
3053,0,Normal,Clear,0
3054,0,Normal,Clear,0
3055,0,Normal,Clear,310
3056,0,Normal,Clear,230
3057,0,Normal,Clear,0
3058,0,Normal,Clear,0
3059,0,Normal,Clear,190
3060,0,Normal,Clear,0
3061,0,Normal,Clear,150
3062,0,Normal,Clear,0
3063,0,Normal,Clear,0
3064,0,Normal,Clear,50
3065,0,Normal,Clear,40
3066,0,Normal,Clear,40
3067,0,Normal,Clear,70
3068,0,Normal,Mostly Cloudy,60
3069,0,Normal,Overcast,0
3070,0,Normal,Overcast,0
3071,0,Normal,Overcast,20
3072,0,Normal,Overcast,0
3073,0,Normal,Mostly Cloudy,60
3074,0,Normal,Mostly Cloudy,0
3075,0,Normal,Partly Cloudy,50
3076,0,Normal,Clear,40
3077,0,Normal,Clear,70
3078,0,Normal,Clear,0
3079,0,Normal,Clear,0
3080,0,Normal,Clear,0
3081,0,Normal,Clear,80
3082,0,Normal,Clear,0
3083,0,Normal,Clear,0
3084,0,Normal,Clear,0
3085,0,Normal,Clear,0
3086,0,Normal,Clear,0
3087,0,Normal,Clear,130
3088,0,Normal,Clear,0
3089,0,Normal,Clear,70
3090,0,Normal,Clear,80
3091,0,Normal,Overcast,60
3092,0.07,Rain,Heavy Rain,30
3093,0.1,Normal,Mostly Cloudy,0
3094,0,Normal,Mostly Cloudy,0
3095,0,Normal,Mostly Cloudy,0
3096,0,Normal,Overcast,60
3097,0,Normal,Overcast,0
3098,0,Normal,Haze,60
3099,0,Normal,Haze,50
3100,0,Normal,Haze,70
3101,0,Normal,Haze,70
3102,0,Normal,Scattered Clouds,0
3103,0,Normal,Partly Cloudy,60
3104,0.01,Normal,Haze,60
3105,0.04,Rain,Light Rain,100
3106,0.02,Normal,Overcast,90
3107,0,Normal,Overcast,60
3108,0,Normal,Overcast,80
3109,0,Normal,Overcast,90
3110,0,Normal,Overcast,70
3111,0,Normal,Overcast,60
3112,0,Normal,Overcast,90
3113,0,Normal,Overcast,0
3114,0,Normal,Overcast,80
3115,0,Normal,Overcast,0
3116,0,Normal,Overcast,60
3117,0,Normal,Overcast,0
3118,0,Normal,Overcast,20
3119,0,Normal,Overcast,60
3120,0,Normal,Overcast,60
3121,0,Normal,Overcast,0
3122,0,Normal,Overcast,0
3123,0,Normal,Overcast,0
3124,0,Normal,Overcast,0
3125,0,Normal,Overcast,0
3126,0,Normal,Partly Cloudy,0
3127,0,Normal,Partly Cloudy,0
3128,0,Normal,Clear,0
3129,0,Normal,Clear,0
3130,0,Normal,Clear,160
3131,0,Normal,Clear,170
3132,0,Normal,Clear,0
3133,0,Normal,Clear,240
3134,0,Normal,Clear,0
3135,0,Normal,Clear,250
3136,0,Normal,Clear,270
3137,0,Normal,Clear,270
3138,0,Normal,Clear,0
3139,0,Normal,Clear,0
3140,0,Normal,Clear,50
3141,0,Normal,Clear,60
3142,0,Normal,Clear,0
3143,0,Normal,Clear,0
3144,0,Normal,Clear,0
3145,0,Normal,Clear,0
3146,0,Normal,Clear,0
3147,0,Normal,Clear,0
3148,0,Normal,Clear,0
3149,0,Normal,Clear,0
3150,0,Normal,Clear,0
3151,0,Normal,Clear,200
3152,0,Normal,Clear,0
3153,0,Normal,Clear,0
3154,0,Normal,Overcast,170
3155,0,Normal,Overcast,160
3156,0,Normal,Overcast,0
3157,0,Normal,Overcast,160
3158,0,Normal,Overcast,0
3159,0,Normal,Overcast,200
3160,0,Normal,Overcast,0
3161,0,Normal,Overcast,0
3162,0,Normal,Overcast,0
3163,0,Normal,Overcast,0
3164,0,Normal,Overcast,0
3165,0,Normal,Overcast,0
3166,0,Normal,Overcast,70
3167,0,Normal,Overcast,0
3168,0,Normal,Overcast,60
3169,0,Normal,Overcast,90
3170,0,Normal,Overcast,0
3171,0,Normal,Overcast,100
3172,0,Normal,Overcast,90
3173,0,Normal,Overcast,90
3174,0,Normal,Overcast,0
3175,0,Normal,Overcast,60
3176,0,Normal,Overcast,60
3177,0,Normal,Overcast,90
3178,0,Normal,Overcast,0
3179,0,Normal,Overcast,60
3180,0.01,Rain,Light Rain,0
3181,0.01,Normal,Overcast,80
3182,0,Normal,Overcast,70
3183,0.02,Rain,Light Rain,70
3184,0.01,Normal,Overcast,90
3185,0,Normal,Overcast,50
3186,0,Normal,Overcast,0
3187,0,Normal,Overcast,60
3188,0,Normal,Overcast,0
3189,0,Normal,Overcast,60
3190,0,Normal,Overcast,60
3191,0,Normal,Overcast,0
3192,0,Normal,Overcast,60
3193,0,Normal,Overcast,0
3194,0,Normal,Overcast,30
3195,0,Normal,Overcast,0
3196,0,Normal,Clear,90
3197,0,Normal,Scattered Clouds,120
3198,0,Normal,Clear,0
3199,0,Normal,Clear,260
3200,0,Normal,Clear,0
3201,0,Normal,Clear,0
3202,0,Normal,Clear,170
3203,0,Normal,Clear,0
3204,0,Normal,Clear,170
3205,0,Normal,Clear,0
3206,0,Normal,Clear,150
3207,0,Normal,Clear,180
3208,0,Normal,Clear,0
3209,0,Normal,Clear,0
3210,0,Normal,Clear,0
3211,0,Normal,Mostly Cloudy,150
3212,0,Normal,Overcast,0
3213,0,Normal,Overcast,0
3214,0,Normal,Overcast,0
3215,0,Normal,Overcast,0
3216,0,Normal,Overcast,170
3217,0.01,Rain,Light Rain,0
3218,0.05,Rain,Light Rain,0
3219,0.03,Rain,Light Rain,0
3220,0.02,Rain,Light Rain,160
3221,0.03,Rain,Light Rain,0
3222,0,Normal,Overcast,0
3223,0,Normal,Overcast,0
3224,0,Normal,Overcast,0
3225,0.01,Rain,Light Rain,0
3226,0,Rain,Light Rain,0
3227,0.01,Normal,Overcast,70
3228,0,Normal,Overcast,60
3229,0,Normal,Overcast,80
3230,0,Normal,Overcast,0
3231,0,Normal,Overcast,0
3232,0,Normal,Overcast,0
3233,0,Normal,Overcast,70
3234,0,Normal,Overcast,30
3235,0,Normal,Overcast,0
3236,0,Normal,Overcast,0
3237,0,Normal,Overcast,0
3238,0,Normal,Overcast,0
3239,0,Normal,Overcast,0
3240,0,Normal,Overcast,60
3241,0,Normal,Overcast,0
3242,0,Normal,Overcast,260
3243,0,Normal,Haze,150
3244,0,Normal,Haze,0
3245,0,Normal,Overcast,0
3246,0,Normal,Haze,0
3247,0,Normal,Overcast,0
3248,0,Normal,Haze,280
3249,0,Normal,Haze,0
3250,0,Normal,Haze,0
3251,0,Normal,Haze,260
3252,0,Normal,Haze,0
3253,0,Normal,Clear,0
3254,0,Normal,Clear,0
3255,0,Normal,Clear,360
3256,0,Rain,Light Rain,0
3257,0.04,Rain,Light Rain,0
3258,0.04,Rain,Light Rain,0
3259,0.07,Rain,Light Rain,0
3260,0.08,Rain,Light Rain,70
3261,0.13,Rain,Rain,0
3262,0.11,Rain,Rain,130
3263,0.11,Rain,Light Rain,0
3264,0.01,Rain,Light Rain,0
3265,0.01,Rain,Light Rain,0
3266,0.02,Rain,Light Rain,80
3267,0.02,Rain,Light Rain,70
3268,0.01,Normal,Overcast,90
3269,0,Normal,Overcast,70
3270,0,Normal,Overcast,80
3271,0,Normal,Overcast,60
3272,0,Normal,Overcast,50
3273,0,Normal,Overcast,70
3274,0,Normal,Overcast,80
3275,0,Normal,Overcast,110
3276,0,Normal,Overcast,0
3277,0,Normal,Overcast,0
3278,0,Normal,Overcast,70
3279,0,Normal,Overcast,90
3280,0,Normal,Overcast,80
3281,0,Normal,Overcast,0
3282,0,Normal,Overcast,0
3283,0,Normal,Overcast,90
3284,0,Normal,Overcast,0
3285,0,Normal,Overcast,80
3286,0,Normal,Overcast,60
3287,0.01,Rain,Light Rain,0
3288,0,Normal,Overcast,70
3289,0,Normal,Overcast,0
3290,0,Normal,Overcast,60
3291,0,Normal,Overcast,60
3292,0,Normal,Overcast,70
3293,0,Normal,Overcast,70
3294,0,Normal,Overcast,70
3295,0,Normal,Overcast,60
3296,0,Normal,Overcast,70
3297,0,Normal,Overcast,80
3298,0,Normal,Overcast,70
3299,0,Normal,Overcast,30
3300,0,Normal,Overcast,60
3301,0,Normal,Overcast,50
3302,0,Normal,Overcast,50
3303,0,Normal,Overcast,50
3304,0,Normal,Overcast,50
3305,0,Normal,Overcast,60
3306,0,Normal,Overcast,70
3307,0,Normal,Overcast,0
3308,0,Normal,Overcast,0
3309,0,Normal,Overcast,30
3310,0,Normal,Overcast,50
3311,0,Normal,Overcast,0
3312,0,Normal,Overcast,60
3313,0,Normal,Haze,0
3314,0,Normal,Overcast,0
3315,0,Normal,Overcast,0
3316,0,Normal,Overcast,60
3317,0,Normal,Overcast,80
3318,0,Normal,Overcast,90
3319,0,Normal,Overcast,50
3320,0,Normal,Overcast,40
3321,0,Normal,Overcast,60
3322,0,Normal,Overcast,40
3323,0,Normal,Overcast,60
3324,0,Normal,Overcast,40
3325,0,Normal,Overcast,80
3326,0,Normal,Overcast,50
3327,0,Normal,Overcast,80
3328,0,Normal,Overcast,50
3329,0,Normal,Overcast,0
3330,0,Normal,Overcast,60
3331,0,Rain,Light Rain,80
3332,0.02,Rain,Light Rain,50
3333,0.07,Normal,Overcast,60
3334,0.04,Rain,Light Rain,0
3335,0.08,Rain,Light Rain,60
3336,0.03,Normal,Overcast,60
3337,0.12,Rain,Light Rain,60
3338,0.02,Normal,Overcast,0
3339,0.12,Rain,Light Rain,80
3340,0.03,Normal,Overcast,60
3341,0,Normal,Overcast,70
3342,0.01,Normal,Overcast,80
3343,0,Normal,Overcast,0
3344,0,Normal,Overcast,0
3345,0,Normal,Overcast,110
3346,0,Normal,Overcast,110
3347,0,Normal,Overcast,100
3348,0,Normal,Overcast,60
3349,0,Normal,Overcast,90
3350,0,Normal,Overcast,70
3351,0,Normal,Overcast,120
3352,0,Normal,Overcast,0
3353,0,Normal,Overcast,90
3354,0,Normal,Overcast,0
3355,0,Normal,Overcast,70
3356,0,Normal,Overcast,70
3357,0,Normal,Overcast,0
3358,0,Normal,Overcast,70
3359,0,Normal,Overcast,70
3360,0,Normal,Overcast,80
3361,0,Normal,Overcast,0
3362,0,Normal,Overcast,0
3363,0,Normal,Overcast,120
3364,0,Normal,Overcast,0
3365,0,Normal,Overcast,0
3366,0,Normal,Overcast,60
3367,0,Normal,Overcast,110
3368,0,Normal,Overcast,70
3369,0,Normal,Overcast,20
3370,0,Normal,Overcast,160
3371,0,Normal,Mostly Cloudy,0
3372,0,Normal,Overcast,0
3373,0,Normal,Clear,0
3374,0,Normal,Clear,0
3375,0,Normal,Partly Cloudy,0
3376,0,Normal,Partly Cloudy,0
3377,0,Normal,Clear,0
3378,0,Normal,Clear,0
3379,0,Normal,Clear,0
3380,0,Normal,Clear,0
3381,0,Normal,Overcast,0
3382,0,Normal,Overcast,0
3383,0,Normal,Overcast,0
3384,0.11,Rain,Rain,0
3385,0.05,Rain,Light Rain,0
3386,0,Normal,Overcast,0
3387,0,Normal,Overcast,0
3388,0,Normal,Mostly Cloudy,0
3389,0,Normal,Mostly Cloudy,300
3390,0,Normal,Clear,310
3391,0,Normal,Clear,310
3392,0,Normal,Partly Cloudy,310
3393,0,Normal,Partly Cloudy,0
3394,0,Normal,Mostly Cloudy,310
3395,0,Normal,Partly Cloudy,0
3396,0,Normal,Clear,0
3397,0,Normal,Scattered Clouds,0
3398,0,Normal,Clear,280
3399,0,Normal,Clear,280
3400,0,Normal,Clear,0
3401,0,Normal,Clear,0
3402,0,Normal,Clear,280
3403,0,Normal,Clear,0
3404,0,Normal,Clear,250
3405,0,Normal,Overcast,240
3406,0,Normal,Overcast,0
3407,0,Normal,Mostly Cloudy,0
3408,0,Normal,Mostly Cloudy,0
3409,0,Normal,Scattered Clouds,0
3410,0,Normal,Clear,0
3411,0,Normal,Clear,0
3412,0,Normal,Clear,0
3413,0,Normal,Clear,260
3414,0,Normal,Partly Cloudy,0
3415,0,Normal,Partly Cloudy,0
3416,0,Normal,Clear,0
3417,0,Normal,Partly Cloudy,290
3418,0,Normal,Clear,0
3419,0,Normal,Clear,0
3420,0,Normal,Clear,0
3421,0,Normal,Clear,0
3422,0,Normal,Clear,0
3423,0,Normal,Clear,40
3424,0,Normal,Clear,50
3425,0,Normal,Clear,50
3426,0,Normal,Clear,0
3427,0,Normal,Clear,70
3428,0,Normal,Clear,0
3429,0,Normal,Clear,0
3430,0,Normal,Clear,0
3431,0,Normal,Clear,0
3432,0,Normal,Clear,60
3433,0,Normal,Clear,0
3434,0,Normal,Clear,0
3435,0,Normal,Clear,0
3436,0,Normal,Clear,0
3437,0,Normal,Mostly Cloudy,0
3438,0,Normal,Clear,0
3439,0,Normal,Partly Cloudy,0
3440,0,Normal,Partly Cloudy,0
3441,0,Normal,Mostly Cloudy,260
3442,0,Normal,Clear,0
3443,0,Normal,Partly Cloudy,0
3444,0,Normal,Clear,0
3445,0,Normal,Clear,0
3446,0,Normal,Clear,0
3447,0,Normal,Clear,0
3448,0,Normal,Clear,270
3449,0,Normal,Clear,0
3450,0,Normal,Clear,280
3451,0,Normal,Clear,0
3452,0,Normal,Clear,290
3453,0,Normal,Clear,0
