comment_count,heat,likes,tags,year,month,weekday,hour,createtime
40,7906,7866,"['instanyc', 'USOpen', 'nyny', 'instawow', 'network', 'nyc', 'newyorkcity', 'newyorkviews', 'thebigapple', 'easter', 'sunday']",2018,4,0,11,2018-04-01 11:00:35
60,12600,12540,"['wtapremier', 'ustennis', 'miami', 'tennis', 'USOpen', 'instawow', 'wta', 'instatennis', 'sloanestephens', 'gosloane']",2018,3,6,15,2018-03-31 15:02:41
78,8011,7933,"['throwback', 'tennis', 'womenstennis', 'USOpen', 'wta', 'flushingmeadows', 'instatennis', 'seles', 'graf', 'grandslam']",2018,3,6,11,2018-03-31 11:52:10
15,7288,7273,"['sunset', 'USOpenSeries', 'wsopen', 'tennis', 'instawow', 'winstonsalem', 'atpworldtour', 'instatennis', 'wakeforest', 'atp']",2018,3,5,18,2018-03-30 18:10:37
47,6505,6458,"['tennis', 'womenstennis', 'USOpen', 'wta', 'instasport', 'flushingmeadows', 'instatennis', 'sanchezvicario', 'sabatini', 'grandslam']",2018,3,5,9,2018-03-30 09:32:14
17,4279,4262,"['couperogers', 'USOpenSeries', 'tennis', 'hingis', 'hantuchova', 'montreal', 'wta', 'instatennis', 'tenniscanada', 'rogerscup']",2018,3,4,21,2018-03-29 21:07:57
97,8963,8866,"['tennis', 'USOpen', 'chileno', 'instasport', 'cnnchile', 'marcelorios', 'atpworldtour', 'instatennis', 'chinorios', 'atp', 'chile', 'grandslam']",2018,3,4,16,2018-03-29 16:57:20
40,8748,8708,"['miami', 'USOpenSeries', 'tennis', 'womenstennis', 'instawow', 'wta', 'instasport', 'instatennis', 'sloanestephens', 'keybiscayne', 'tennispro']",2018,3,4,15,2018-03-29 15:37:25
31,6920,6889,"['instabirthday', 'juanmonaco', 'tennis', 'USOpen', 'picomonaco', 'argentina', 'happy', 'birthday', 'instatennis', 'grandslam']",2018,3,4,12,2018-03-29 12:15:39
32,6864,6832,"['instabirthday', 'tennis', 'womenstennis', 'USOpen', 'wta', 'nyc', 'happy', 'flushingmeadows', 'birthday', 'jennifercapriati']",2018,3,4,10,2018-03-29 10:19:29
334,22966,22632,"['instasports', 'miami', 'tennis', 'USOpen', 'delpo', 'juanmartindelpotro', 'instatennis', 'delpotro', 'atp', 'protennis']",2018,3,4,0,2018-03-29 00:14:00
25,6677,6652,"['instaviews', 'queens', 'tennis', 'nyc', 'madeinqueens', 'flushingmeadows', 'instatennis', 'newyork', 'grandslam']",2018,3,3,22,2018-03-28 22:25:55
61,8827,8766,"['instasports', 'miami', 'tennis', 'USOpen', 'instawow', 'wta', 'uva', 'daniellecollins', 'instatennis', 'protennis']",2018,3,3,20,2018-03-28 20:45:58
92,9553,9461,"['tennis', 'USOpen', 'happy', 'instasport', 'stantheman', 'instatennis', 'birthday', 'champion', 'wawrinka', 'grandslam']",2018,3,3,13,2018-03-28 13:09:06
8,2693,2685,"['instasports', 'USOpen50', 'davenport', 'tennis', 'USOpen', 'wta', 'instatennis', 'lindsaydavenport', 'womenwhoinspire', 'grandslam']",2018,3,3,11,2018-03-28 11:09:46
8,4752,4744,"['USOpenSeries', 'throwback', 'tennis', 'tiafoe', 'atlanta', 'hotlanta', 'bbtao', 'instatennis', 'atpworldtour', 'atp']",2018,3,2,19,2018-03-27 19:35:58
57,5281,5224,"['USOpen50', 'tennis', 'USOpen', 'michaelstich', 'flushingmeadows', 'instatennis', 'champion', 'grandslam', 'andreagassi']",2018,3,2,13,2018-03-27 13:30:50
106,13824,13718,"['throwback', 'tennis', 'USOpen', 'instawow', 'yonex', 'stantheman', 'flushingmeadows', 'instatennis', 'wawrinka', 'grandslam', 'djokovic']",2018,3,2,8,2018-03-27 08:50:10
13,6215,6202,"['nycskyline', 'instanyc', 'USOpen', 'nycskyscrapers', 'instawow', 'nyc', 'manhattan', 'newyorkviews', 'newyork', 'instaview']",2018,3,1,20,2018-03-26 20:10:43
23,7158,7135,"['sports', 'instasports', 'miami', 'tennis', 'womenstennis', 'USOpen', 'wta', 'instatennis', 'sloanestephens', 'keybiscayne', 'victory']",2018,3,1,15,2018-03-26 15:01:36
16,6119,6103,"['USOpenSeries', 'throwback', 'atp', 'tennis', 'instawow', 'atpworldtour', 'instatennis', 'instamemories', 'murray', 'djokovic', 'cincytennis']",2018,3,1,10,2018-03-26 10:58:29
20,6203,6183,"['throwback', 'gasquet', 'tennis', 'USOpen', 'instawow', 'flushingmeadows', 'instatennis', 'grandslam', 'usopentennis']",2018,3,0,21,2018-03-25 21:27:01
127,17124,16997,"['miami', 'tennis', 'USOpen', 'delpo', 'juanmartindelpotro', 'instatennis', 'delpotro', 'atp', 'protennis']",2018,3,0,17,2018-03-25 17:07:24
53,8404,8351,"['instasports', 'venus', 'miami', 'tennis', 'venuswilliams', 'USOpen', 'wta', 'instatennis', 'protennis']",2018,3,0,15,2018-03-25 15:50:42
235,20316,20081,"['tennis', 'federer', 'instatennis', 'toronto', 'atp', 'usopenseries', 'rogerfederer', 'protennis', 'rogerscup']",2018,3,0,14,2018-03-25 14:23:43
28,5723,5695,"['hewitt', 'throwback', 'tennis', 'USOpen', 'instawow', 'elaynaoui', 'instathrowback', 'flushingmeadows', 'instatennis', 'grandslam', 'usopentennis']",2018,3,0,10,2018-03-25 10:35:31
41,9710,9669,"['instasports', 'tennis', 'mubadalasvc', 'muguruza', 'wta', 'protennis', 'instatennis', 'usopenseries', 'garbinemuguruza']",2018,3,0,1,2018-03-25 01:06:33
393,24009,23616,"['instasports', 'tennis', 'nadal', 'rafaelnadal', 'instatennis', 'usopen', 'rafa', 'atp', 'protennis']",2018,3,6,20,2018-03-24 20:49:40
173,12484,12311,"['thanasikokkinakis', 'instasports', 'miami', 'tennis', 'USOpen', 'instatennis', 'atp', 'kokkinakis', 'protennis']",2018,3,6,18,2018-03-24 18:10:47
54,7262,7208,"['instasports', 'miami', 'tennis', 'USOpen', 'wta', 'radwanska', 'instatennis', 'agnieszkaradwanska', 'protennis']",2018,3,6,15,2018-03-24 15:51:58
23,4104,4081,"['chakvetadze', 'USOpenSeries', 'throwback', 'tennis', 'mubadalasvc', 'wta', 'california', 'instatennis', 'russia', 'tennispro']",2018,3,6,13,2018-03-24 13:17:05
15,6158,6143,"['throwback', 'tennis', 'USOpen', 'picomonaco', 'instawow', 'jamesblake', 'flushingmeadows', 'instatennis', 'grandslam', 'usopentennis']",2018,3,6,10,2018-03-24 10:03:19
13,5153,5140,"['throwback', 'tennis', 'monfils', 'USOpen', 'instawow', 'chucho', 'nyc', 'flushingmeadows', 'instatennis', 'grandslam']",2018,3,5,22,2018-03-23 22:40:35
22,8012,7990,"['sunset', 'USOpenSeries', 'wsopen', 'tennis', 'instasunset', 'winstonsalem', 'atpworldtour', 'instatennis', 'wakeforest', 'atp']",2018,3,5,19,2018-03-23 19:32:49
28,5523,5495,"['instabirthday', 'tennis', 'USOpen', 'gamesetmattek', 'wta', 'happy', 'birthdaywishes', 'birthday', 'instatennis', 'grandslam']",2018,3,5,15,2018-03-23 15:13:45
47,7059,7012,"['throwback', 'tennis', 'USOpen', 'dogsofig', 'steffigraff', 'instapuppy', 'instatennis', 'instadog', 'NationalPuppyDay', 'tennisdog']",2018,3,5,12,2018-03-23 12:20:31
55,5542,5487,"['throwback', 'tennis', 'USOpen', 'guillermocoria', 'nyc', 'fbf', 'flushingmeadows', 'instatennis', 'felixmantilla', 'grandslam']",2018,3,5,9,2018-03-23 09:57:57
31,7137,7106,"['throwback', 'tbt', 'tennis', 'USOpen', 'ferrero', 'flushingmeadows', 'instatennis', 'delpotro', 'grandslam']",2018,3,4,17,2018-03-22 17:55:14
65,10169,10104,"['queens', 'tennis', 'USOpen', 'nyc', 'nycsnow', 'flushingmeadows', 'snowstorm', 'madeinqueens', 'instasnow', 'snow']",2018,3,4,15,2018-03-22 15:24:37
21,4136,4115,"['throwback', 'USOpenSeries', 'tennis', 'instawow', 'wta', 'newhaven', 'instatennis', 'ctopen', 'kuznetsova', 'connecticut', 'tennispro']",2018,3,4,12,2018-03-22 12:42:31
10,2668,2658,"['newk', 'USOpen50', 'throwback', 'tennis', 'USOpen', 'tennisaustralia', 'classic', 'instatennis', 'newcombe', 'vintage', 'grandslam', 'usopentennis']",2018,3,4,10,2018-03-22 10:40:17
39,4577,4538,"['throwback', 'usopenvault', 'tennis', 'USOpen', 'instawow', 'flushingmeadows', 'instatennis', 'chinorios', 'magnuslarsson', 'hotshot']",2018,3,3,21,2018-03-21 21:35:52
119,11097,10978,"['instasports', 'miami', 'tennis', 'instawow', 'wta', 'instatennis', 'usopen', 'naomiosaka', 'protennis']",2018,3,3,18,2018-03-21 18:03:10
76,7638,7562,"['couperogers', 'USOpenSeries', 'throwback', 'tennis', 'andyroddick', 'instawow', 'instatennis', 'baghdatis', 'atp', 'tenniscanada']",2018,3,3,14,2018-03-21 14:49:29
99,13183,13084,"['tennisfashion', 'instabirthday', 'womenstennis', 'tennis', 'USOpen', 'kristynapliskova', 'wta', 'karolinapliskova', 'instatennis', 'womensstyle', 'czech']",2018,3,3,11,2018-03-21 11:55:58
61,6946,6885,"['throwback', 'vitasgerulaitis', 'tennis', 'USOpen', 'nyc', 'classic', 'flushingmeadows', 'instatennis', 'vintage', 'grandslam']",2018,3,3,10,2018-03-21 10:06:48
8,4854,4846,"['bryanbros', 'USOpenSeries', 'instasports', 'tennis', 'atlanta', 'instatennis', 'usopen', 'atp', 'bbtao2018']",2018,3,2,23,2018-03-20 23:06:10
61,11353,11292,"['throwback', 'tennis', 'USOpen', 'instawow', '2006', 'blake', 'federer', 'instatennis', 'flushingmeadows', 'memories', 'grandslam', 'usopentennis']",2018,3,2,21,2018-03-20 21:13:48
35,5012,4977,"['tennis', 'USOpen', 'happiness', 'joy', 'instagood', 'love', 'flushingmeadows', 'instatennis', 'instahappy', 'InternationalHappinessDay', 'grandslam']",2018,3,2,16,2018-03-20 16:24:45
17,4045,4028,"['instasports', 'USOpen50', 'tennis', 'USOpen', 'wta', 'nyc', 'instatennis', 'atp', 'alecbaldwin', 'logo']",2018,3,2,11,2018-03-20 11:48:46
304,6045,5741,"['instasports', 'USOpen50', 'launch', 'tennis', 'USOpen', 'wta', 'nyc', 'instatennis', 'atp', 'logo']",2018,3,2,10,2018-03-20 10:55:57
37,6659,6622,"['instabirthday', 'tennis', 'USOpen', 'happy', 'birthday', 'instatennis', 'champion', 'sloanestephens', 'grandslam']",2018,3,2,9,2018-03-20 09:49:53
21,4572,4551,"['tennis', 'USOpen', 'anchorman', 'comedy', 'willferrell', 'flushingmeadows', 'instatennis', 'humor', 'grandslam']",2018,3,1,22,2018-03-19 22:07:35
15,5224,5209,"['throwback', 'USOpenSeries', 'tennis', 'soderling', 'roddick', 'atpworldtour', 'instatennis', 'atp', 'cincytennis']",2018,3,1,17,2018-03-19 17:24:49
65,8288,8223,"['USOpen50', 'tennis', 'USOpen', 'argentina', 'delpo', 'instatennis', 'champion', 'delpotro', 'atp']",2018,3,1,15,2018-03-19 15:36:25
60,8061,8001,"['USOpenSeries', 'rafanadal', 'throwback', 'tennis', 'nadal', 'canada', 'instatennis', 'toronto', 'tenniscanada']",2018,3,1,10,2018-03-19 10:35:14
105,17291,17186,"['itsaboy', 'tennis', 'instababy', 'wta', 'anaivanovic', 'instatennis', 'bastianschweinsteiger', 'usopen', 'protennis']",2018,3,0,22,2018-03-18 22:24:10
42,4629,4587,"['sharapova', 'USOpenSeries', 'throwback', 'tennis', 'instawow', 'wta', 'dementieva', 'classic', 'instatennis']",2018,3,0,20,2018-03-18 20:51:10
291,25144,24853,"['tennis', 'USOpen', 'argentina', 'atpmasters1000', 'federer', 'instatennis', 'champion', 'delpotro', 'atp', 'indianwells', 'delo']",2018,3,0,18,2018-03-18 18:56:20
139,13548,13409,"['tennis', 'womenstennis', 'USOpen', 'wta', 'instatennis', 'champion', 'indianwells', 'naomiosaka', 'tennispro']",2018,3,0,15,2018-03-18 15:37:21
13,3355,3342,"['USOpen50', 'throwback', 'moments', 'tennis', 'USOpen', 'chrisevert', 'instatennis', 'champion', 'tribute', 'history', 'grandslam']",2018,3,0,13,2018-03-18 13:28:48
14,5880,5866,"['throwback', 'tennis', 'USOpen', 'instawow', 'berdych', 'czech', 'instatennis', 'grandslam', 'usopentennis']",2018,3,0,10,2018-03-18 10:20:14
317,11179,10862,"['instasports', 'tennis', 'USOpen', 'delpo', 'juanmartindelpotro', 'federer', 'instatennis', 'atp', 'indianwells', 'rogerfederer', 'protennis']",2018,3,6,23,2018-03-17 23:24:21
157,18887,18730,"['tennis', 'USOpen', 'instawow', 'california', 'coric', 'federer', 'instatennis', 'atp', 'indianwells', 'rogerfederer']",2018,3,6,16,2018-03-17 16:36:31
7,2445,2438,"['netgeneration', 'tennis', 'USOpen', 'nasa', 'drewfeustel', 'instasport', 'instaspace', 'instatennis', 'TMinusNetGeneration', 'internationalspacestation']",2018,3,6,14,2018-03-17 14:31:24
18,5766,5748,"['throwback', 'tennis', 'USOpen', 'tommyhaas', 'retirement', 'germany', 'instatennis', 'tribute', 'atp', 'grandslam', 'protennis']",2018,3,6,10,2018-03-17 10:42:40
120,12169,12049,"['instasports', 'tennis', 'instawow', 'wta', 'instatennis', 'usopen', 'indianwells', 'naomiosaka', 'protennis']",2018,3,6,3,2018-03-17 03:24:08
103,10989,10886,"['instasports', 'tennis', 'instawow', 'wta', 'instatennis', 'usopen', 'indianwells', 'protennis', 'dariakasatkina']",2018,3,6,1,2018-03-17 01:15:18
13,5145,5132,"['sports', 'sunset', 'USOpenSeries', 'wsopen', 'instasports', 'tennis', 'instatennis', 'usopen', 'atp']",2018,3,5,22,2018-03-16 22:30:55
63,10661,10598,"['instasports', 'tennis', 'delpo', 'instatennis', 'usopen', 'atp', 'indianwells', 'protennis', 'juamartindelpotro']",2018,3,5,19,2018-03-16 19:37:48
23,5058,5035,"['throwback', 'tennis', 'USOpen', 'flushingmeadows', 'instatennis', 'tribute', 'tweener', 'grandslam', 'tommyhaas', 'hotshot', 'legend']",2018,3,5,17,2018-03-16 17:56:03
24,2839,2815,"['instasports', 'USOpen50', 'tennis', 'USOpen', 'wta', 'instatennis', 'martina', 'navratilova', 'usopentennis']",2018,3,5,14,2018-03-16 14:19:35
146,14506,14360,"['throwback', 'swissmaestro', 'tennis', 'USOpen', 'goat', 'federer', 'instatennis', 'champion', 'flushingmeadows', 'grandslam', 'davydenko']",2018,3,5,8,2018-03-16 08:41:25
312,25175,24863,"['instasports', 'tennis', 'federer', 'instatennis', 'usopen', 'atp', 'indianwells', 'rogerfederer', 'protennis']",2018,3,4,23,2018-03-15 23:33:01
132,11222,11090,"['instasports', 'venus', 'tennis', 'venuswilliams', 'wta', 'instatennis', 'usopen', 'indianwells', 'protennis']",2018,3,4,21,2018-03-15 21:27:57
170,9070,8900,"['instasports', 'tennis', 'USOpen', 'tennistraining', 'nadal', 'rafaelnadal', 'instatennis', 'usopen', 'rafa', 'protennis']",2018,3,4,20,2018-03-15 20:40:38
29,4703,4674,"['USOpenSeries', 'CTOpen', 'throwback', 'tennis', 'wta', 'newhaven', 'instatennis', 'connecticut', 'tennispro', 'ctopentennis']",2018,3,4,16,2018-03-15 16:55:12
22,5587,5565,"['throwback', 'tbt', 'tennis', 'USOpen', 'stepanek', 'flushingmeadows', 'instatennis', 'trickshot', 'grandslam', 'djokovic']",2018,3,4,13,2018-03-15 13:32:45
23,4689,4666,"['instasports', 'USOpen50', 'tennis', 'USOpen', 'kerber', 'wta', 'instatennis', 'usopentennis', 'angeliquekerber']",2018,3,4,11,2018-03-15 11:07:07
97,11808,11711,"['instasports', 'tennis', 'montreal', 'juanmartindelpotro', 'delpo', 'instatennis', 'atp', 'usopenseries', 'protennis']",2018,3,3,23,2018-03-14 23:47:54
96,15423,15327,"['instasports', 'NextGenATP', 'tennis', 'federer', 'instatennis', 'usopen', 'atp', 'indianwells', 'rogerfederer', 'protennis']",2018,3,3,20,2018-03-14 20:49:52
135,11330,11195,"['couperogers', 'USOpenSeries', 'rafanadal', 'throwback', 'tennis', 'montreal', 'nadal', 'atpworldtour', 'instatennis', 'atp', 'rogerscup']",2018,3,3,14,2018-03-14 14:49:18
11,2546,2535,"['netgeneration', 'tennis', 'USOpen', 'instawow', 'TminusNetGeneration', 'nasa', 'internationalspacestation', 'astronaut', 'instatennis', 'spacetravel', 'andrewfeustel', 'instaspace']",2018,3,3,12,2018-03-14 12:10:32
15,4327,4312,"['samquerrey', 'bbtatlantaopen', 'instasports', 'tennis', 'atlanta', 'instatennis', 'atp', 'usopenseries', 'protennis']",2018,3,3,1,2018-03-14 01:19:53
72,7605,7533,"['ithf', 'throwback', 'patrafter', 'tennis', 'USOpen', 'rafter', 'tennisaustralia', 'flushingmeadows', 'instatennis', 'champion', 'grandslam']",2018,3,2,23,2018-03-13 23:22:28
21,3484,3463,"['ustennis', 'tennis', 'motivation', 'atpworldtour', 'instatennis', 'champion', 'atp', 'jimcourier', 'grandslam', 'legend']",2018,3,2,17,2018-03-13 17:01:00
36,6814,6778,"['throwback', 'tennis', 'USOpen', 'instawow', 'robredo', 'flushingmeadows', 'instatennis', 'grandslam', 'djokovic']",2018,3,2,11,2018-03-13 11:28:47
263,19375,19112,"['instasports', 'venus', 'tennis', 'serena', 'venuswilliams', 'wta', 'serenawilliams', 'instatennis', 'usopen', 'womenwhoinspire', 'indianwells', 'protennis']",2018,3,2,0,2018-03-13 00:00:05
27,7733,7706,"['cincinnati', 'instasports', 'wsopen', 'tennis', 'wta', 'carolinewozniacki', 'instatennis', 'usopenseries', 'protennis']",2018,3,1,21,2018-03-12 21:33:42
40,4309,4269,"['instasports', 'venus', 'tennis', 'venuswilliams', 'serena', 'wta', 'serenawilliams', 'instatennis', 'usopen', 'indianwells', 'protennis']",2018,3,1,18,2018-03-12 18:52:16
164,28351,28187,"['instasports', 'tennis', 'federer', 'instatennis', 'usopen', 'atp', 'indianwells', 'rogerfederer', 'protennis']",2018,3,1,17,2018-03-12 17:50:08
59,7242,7183,"['USOpenSeries', 'Besties', 'athlete', 'venuswilliams', 'Sisters', 'serenawilliams', 'instafamily', 'IndianWells']",2018,3,1,10,2018-03-12 10:08:30
276,27023,26747,"['instasports', 'tennis', 'federer', 'instatennis', 'usopen', 'atp', 'indianwells', 'rogerfederer', 'protennis']",2018,3,0,19,2018-03-11 19:20:53
51,8697,8646,"['instasports', 'tennis', 'USOpen', 'instawow', 'wta', 'instatennis', 'amandaanisimova', 'indianwells', 'protennis']",2018,3,0,15,2018-03-11 15:21:06
24,8503,8479,"['USOpenSeries', 'tennis', 'wta', 'canada', 'instatennis', 'toronto', 'summer', 'atp', 'tenniscanada', 'protennis']",2018,3,0,12,2018-03-11 12:21:37
39,4970,4931,"['robertobautistaagut', 'instasports', 'tennis', 'northcarolina', 'winstonsalem', 'instatennis', 'atp', 'usopenseries', 'protennis']",2018,3,6,23,2018-03-10 23:31:12
213,22730,22517,"['Besties', 'athlete', 'USOpen', 'venuswilliams', 'serena', 'Sisters', 'serenawilliams', 'IndianWells', 'Goat']",2018,3,6,20,2018-03-10 20:14:01
84,7640,7556,"['throwback', 'tennis', 'USOpen', 'instawow', 'schiavone', 'wta', 'flushingmeadows', 'instatennis', 'italy', 'tweener', 'grandslam']",2018,3,6,8,2018-03-10 08:50:07
39,10145,10106,"['instanyc', 'nycskyline', 'citythatneversleeps', 'USOpen', 'skylinevista', 'instawow', 'nyc', 'instavista', 'newyorkviews']",2018,3,5,19,2018-03-09 19:15:44
3,4389,4386,"['USOpenSeries', 'CTOpen', 'summertennis', 'tennis', 'womenstennis', 'wta', 'newhaven', 'instatennis', 'connecticut', 'yale', 'ctopentennis']",2018,3,5,14,2018-03-09 14:17:38
52,5161,5109,"['throwback', 'tennis', 'USOpen', 'kournikova', 'instawow', 'fbf', 'vault', 'henin', 'instatennis', 'flushingmeadows', 'grandslam']",2018,3,5,10,2018-03-09 10:13:13
275,26143,25868,"['instasports', 'tennis', 'serena', 'wta', 'serenawilliams', 'instatennis', 'usopen', 'indianwells', 'protennis']",2018,3,5,1,2018-03-09 01:07:21
8,2940,2932,"['throwback', 'agassi', 'tennis', 'USOpen', 'instawow', 'flushingmeadows', 'instatennis', 'grandslam', 'vinciguerra', 'usopentennis']",2018,3,4,23,2018-03-08 23:57:27
31,3426,3395,"['tennis', 'venuswilliams', 'USOpen', 'martinanavratilova', 'InternationalWomensDay', 'wta', 'steffigraf', 'serenawilliams', 'monicaseles', 'mariasharapova', 'protennis', 'instatennis', 'justinehenin', 'billiejeanking', 'kimclijsters']",2018,3,4,17,2018-03-08 17:52:29
12,4424,4412,"['instabirthday', 'petrakvitova', 'tennis', 'USOpen', 'wta', 'happy', 'birthday', 'instatennis']",2018,3,4,15,2018-03-08 15:39:16
84,16689,16605,"['petrakvitova', 'tennis', 'simonahalep', 'flaviapennetta', 'agaradwanska', 'women', 'serenawilliams', 'InternationalWomensDay', 'carolinegarcia', 'carolinewozniacki', 'elinasvitolina', 'billiejeanking', 'karolinapliskova', 'womenwhoinspire', 'jelenaostapenko', 'garbinemuguruza', 'luciesafarova', 'venuswilliams', 'wta', 'mariasharapova', 'angeliquekerber']",2018,3,4,11,2018-03-08 11:56:37
33,9601,9568,"['instasports', 'USOpenSeries', 'elenavesnina', 'tennis', 'wta', 'instatennis', 'atp', 'indianwells', 'rogerfederer']",2018,3,4,9,2018-03-08 09:59:27
62,7417,7355,"['throwback', 'jcf', 'tennis', 'ferrero', 'USOpen', 'instawow', 'flushingmeadows', 'instatennis', 'tweener', 'grandslam']",2018,3,3,21,2018-03-07 21:54:19
22,5001,4979,"['tennis', 'USOpen', 'goat', 'federer', 'instatennis', 'flushingmeadows', 'trophy', 'champion', 'grandslam', 'rogerfederer', 'protennis']",2018,3,3,16,2018-03-07 16:20:24
40,5459,5419,"['tennis', 'serena', 'support', 'bnpparibasopen', 'wta', 'serenawilliams', 'charity', 'instatennis', 'comeback', 'indianwells']",2018,3,3,12,2018-03-07 12:45:04
34,4945,4911,"['throwback', 'tennis', 'USOpen', 'happy', 'ivan', 'birthday', 'instatennis', 'champion', 'grandslam', 'lendl']",2018,3,3,11,2018-03-07 11:15:01
41,7480,7439,"['throwback', 'tennis', 'USOpen', 'instawow', 'youzhny', 'instatennis', 'grandslam', 'djokovic', 'hotshot']",2018,3,2,23,2018-03-06 23:57:47
50,12824,12774,"['netgeneration', 'depotro', 'tennis', 'USOpen', 'instatennis', 'fun', 'indianwells', 'delthortro']",2018,3,2,18,2018-03-06 18:49:02
6,3273,3267,"['USOpenSeries', 'throwback', 'tennis', 'atlanta', 'bbtao', 'instatennis', 'atp', 'isner', 'anderson']",2018,3,2,17,2018-03-06 17:17:00
20,4281,4261,"['throwback', 'tennis', 'USOpen', 'happy', 'radwanska', 'instasport', 'birthday', 'instatennis', 'grandslam']",2018,3,2,13,2018-03-06 13:57:37
7,2171,2164,"['instasports', 'athlete', 'tennis', 'USOpen', 'NationalSportsmanshipDay', 'sportsmanship', 'grace', 'instatennis', 'excellence', 'grandslam', 'award']",2018,3,2,11,2018-03-06 11:27:53
60,6405,6345,"['tennis', 'USOpen', 'tennistraining', 'training', 'novakdjokovic', 'workout', 'atp', 'djokovic', 'instaworkout']",2018,3,2,9,2018-03-06 09:35:58
42,12590,12548,"['instasports', 'tennis', 'sanjose', 'federer', 'instatennis', 'usopen', 'MatchForAfrica', 'rogerfederer', 'protennis']",2018,3,2,1,2018-03-06 01:40:35
16,3051,3035,"['svitolina', 'msg', 'instasports', 'tennis', 'USOpen', 'TB10NewYork', 'wta', 'instatennis', 'tiebreaktens']",2018,3,1,22,2018-03-05 22:17:12
115,10931,10816,"['tennis', 'USOpen', 'wta', 'bnpparibasopen', 'serenawilliams', 'california', 'instatennis', 'comeback', 'champion', 'indianwells']",2018,3,1,18,2018-03-05 18:30:46
8,3446,3438,"['cocovandeweghe', 'instasports', 'msg', 'tennis', 'USOpen', 'TB10NewYork', 'wta', 'instatennis', 'NYC', 'madisonsquaregarden']",2018,3,1,15,2018-03-05 15:29:50
72,6872,6800,"['instasports', 'edberg', 'krickstein', 'tennis', 'USOpen', 'instawow', 'classic', 'flushingmeadows', 'instatennis', 'grandslam']",2018,3,1,14,2018-03-05 14:18:07
4,2445,2441,"['sports', 'cincinnati', 'USOpenSeries', 'tennis', 'wta', 'instatennis', 'usopen', 'atp', 'cincytennis']",2018,3,1,11,2018-03-05 11:48:59
11,3404,3393,"['instabirthday', 'celebration', 'tennis', 'USOpen', 'gavrilova', 'happy', 'tennisaustralia', 'instatennis', 'birthday']",2018,3,1,8,2018-03-05 08:36:08
106,13364,13258,"['redcarpet', 'tennis', 'muguruza', 'Oscar', 'instaglam', 'offdutystyle', 'tennisplayer', 'oscars2018']",2018,3,0,21,2018-03-04 21:24:24
19,4609,4590,"['throwback', 'USOpenSeries', 'tennis', 'wta', 'monicaseles', 'feelgoodstuff', 'instatennis', 'toronto', 'tenniscanada', 'rogerscup', 'inspiration']",2018,3,0,14,2018-03-04 14:58:09
11,4737,4726,"['throwback', 'tennis', 'USOpen', 'instawow', 'maratsafin', 'instathrowback', 'instatennis', 'enqvist', 'grandslam', 'usopentennis']",2018,3,0,11,2018-03-04 11:36:11
172,18090,17918,"['tennis', 'juanmartindelpotro', 'acapulco', 'delpo', 'instatennis', 'delpotro', 'usopen', 'atp', 'protennis']",2018,3,0,0,2018-03-04 00:15:43
24,9352,9328,"['nycskyline', 'newyork', 'USOpen', 'weekend', 'instawow', 'manhattan', 'newyorkviews', 'NYC', 'nycviews']",2018,3,6,21,2018-03-03 21:14:30
58,9462,9404,"['instasports', 'tennis', 'wta', 'doubles', 'instatennis', 'usopen', 'atp', 'indianwells', 'protennis']",2018,3,6,15,2018-03-03 15:32:34
49,7035,6986,"['USOpenSeries', 'sun', 'tennis', 'azarenka', 'vika', 'wta', 'bnpparibasopen', 'california', 'instatennis', 'protennis']",2018,3,6,10,2018-03-03 10:57:58
182,16225,16043,"['instasports', 'tennis', 'juanmartindelpotro', 'acapulco', 'delpo', 'instatennis', 'delpotro', 'usopen', 'atp', 'protennis']",2018,3,6,1,2018-03-03 01:51:15
85,8870,8785,"['throwback', 'Blake', 'hotshots', 'tennis', 'USOpen', 'instawow', 'winners', 'instatennis', 'forehands', 'grandslam']",2018,3,5,20,2018-03-02 20:48:13
21,5658,5637,"['sports', 'sunset', 'USOpenSeries', 'wsopen', 'tennis', 'winstonsalem', 'instatennis', 'atp', 'instsports']",2018,3,5,18,2018-03-02 18:09:37
8,2196,2188,"['USOpen50', 'throwback', 'tennis', 'USOpen', 'instatennis', 'openera', 'spanishtennis', 'manuelorantes', 'grandslam', 'protennis']",2018,3,5,15,2018-03-02 15:19:01
71,8714,8643,"['throwback', 'tennis', 'USOpen', 'instawow', 'cuevas', 'fbf', 'dudisela', 'instatennis', 'trickshot', 'grandslam']",2018,3,5,11,2018-03-02 11:05:38
66,11367,11301,"['instasports', 'tennis', 'juanmartindelpotro', 'acapulco', 'delpo', 'instatennis', 'delpotro', 'usopen', 'atp', 'protennis']",2018,3,5,1,2018-03-02 01:09:50
80,10714,10634,"['tennis', 'rematch', 'USOpen', 'acapulco', 'forehand', 'instatennis', 'thiem', 'delpotro', 'grandslam', 'delthortro']",2018,3,4,18,2018-03-01 18:16:41
209,6725,6516,"['sports', 'instasports', 'USOpen50', 'tennis', 'USOpen', 'wta', 'instatennis', 'tennishistory', 'atp', 'grandslam']",2018,3,4,14,2018-03-01 14:07:17
14,5552,5538,"['throwback', 'USOpenSeries', 'motivation', 'wta', 'newhaven', 'ctopen', 'ctopentennis', 'kimclijsters']",2018,3,4,12,2018-03-01 12:33:14
